Country,year,AverageTemperature
Kuwait,2002,26.386750000000003
Kuwait,2003,26.49658333333333
Kuwait,2004,26.155416666666667
Kuwait,2005,25.987916666666667
Kuwait,2006,26.314666666666668
Kuwait,2007,26.330916666666667
Kuwait,2008,26.266583333333333
Kuwait,2009,26.453166666666664
Kuwait,2010,27.63866666666667
Kuwait,2011,26.087499999999995
Kuwait,2012,26.67558333333334
Kyrgyzstan,1992,3.7207499999999993
Kyrgyzstan,1993,3.1161666666666665
Kyrgyzstan,1994,3.7527500000000003
Kyrgyzstan,1995,4.050166666666668
Kyrgyzstan,1996,3.414583333333333
Kyrgyzstan,1997,4.873916666666665
Kyrgyzstan,1998,4.393166666666666
Kyrgyzstan,1999,4.600333333333333
Kyrgyzstan,2000,4.73075
Kyrgyzstan,2001,4.781000000000001
Kyrgyzstan,2002,4.7090000000000005
Kyrgyzstan,2003,4.042333333333333
Kyrgyzstan,2004,5.02925
Kyrgyzstan,2005,4.518083333333334
Kyrgyzstan,2006,4.917333333333332
Kyrgyzstan,2007,5.05325
Kyrgyzstan,2008,4.577583333333332
Kyrgyzstan,2009,4.349166666666666
Kyrgyzstan,2010,4.595750000000001
Kyrgyzstan,2011,4.201583333333334
Kyrgyzstan,2012,3.5769166666666674
Laos,1992,23.71183333333333
Laos,1993,23.770333333333337
Laos,1994,24.06091666666667
Laos,1995,23.945833333333336
Laos,1996,23.701500000000006
Laos,1997,24.11791666666667
Laos,1998,24.86883333333334
Laos,1999,23.937083333333334
Laos,2000,23.835166666666666
Laos,2001,24.155083333333337
Laos,2002,24.22041666666667
Laos,2003,24.331916666666668
Laos,2004,23.86375
Laos,2005,24.31775
Laos,2006,24.405500000000004
Laos,2007,24.21075
Laos,2008,23.631583333333335
Laos,2009,24.3655
Laos,2010,24.934166666666666
Laos,2011,23.610666666666663
Laos,2012,24.907666666666668
Latvia,1992,6.920083333333332
Latvia,1993,5.639916666666668
Latvia,1994,5.9385
Latvia,1995,6.566333333333333
Latvia,1996,4.967
Latvia,1997,6.232083333333333
Latvia,1998,5.997750000000001
Latvia,1999,7.108916666666668
Latvia,2000,7.497083333333333
Latvia,2001,6.53925
Latvia,2002,6.917583333333333
Latvia,2003,6.2772499999999996
Latvia,2004,6.334083333333332
Latvia,2005,6.374500000000001
Latvia,2006,6.970583333333335
Latvia,2007,7.278916666666667
Latvia,2008,7.681083333333333
Latvia,2009,6.559333333333332
Latvia,2010,5.711083333333334
Latvia,2011,7.2452499999999995
Latvia,2012,6.043333333333336
Lebanon,1992,16.92125
Lebanon,1993,17.92625
Lebanon,1994,18.664250000000003
Lebanon,1995,18.104833333333335
Lebanon,1996,18.50016666666667
Lebanon,1997,17.731583333333337
Lebanon,1998,19.00166666666667
Lebanon,1999,18.9815
Lebanon,2000,18.377333333333333
Lebanon,2001,19.06275
Lebanon,2002,18.677083333333336
Lebanon,2003,18.554
Lebanon,2004,18.47425
Lebanon,2005,18.39275
Lebanon,2006,18.314333333333337
Lebanon,2007,18.755166666666664
Lebanon,2008,18.957166666666666
Lebanon,2009,18.85225
Lebanon,2010,20.268833333333333
Lebanon,2011,18.261666666666667
Lebanon,2012,18.989083333333333
Lesotho,1992,14.890083333333337
Lesotho,1993,14.63275
Lesotho,1994,13.902750000000003
Lesotho,1995,14.246
Lesotho,1996,13.655666666666667
Lesotho,1997,13.953249999999999
Lesotho,1998,14.542333333333332
Lesotho,1999,14.982166666666666
Lesotho,2000,14.053916666666666
Lesotho,2001,14.333416666666666
Lesotho,2002,14.387333333333336
Lesotho,2003,14.684833333333332
Lesotho,2004,14.562916666666668
Lesotho,2005,14.576500000000001
Lesotho,2006,13.903500000000001
Lesotho,2007,14.525333333333334
Lesotho,2008,14.427750000000003
Lesotho,2009,14.257166666666665
Lesotho,2010,14.906833333333337
Lesotho,2011,14.026916666666667
Lesotho,2012,14.3865
Liberia,1992,25.655916666666666
Liberia,1993,25.832583333333332
Liberia,1994,25.720916666666668
Liberia,1995,25.948750000000004
Liberia,1996,25.99625
Liberia,1997,25.99066666666667
Liberia,1998,26.460000000000004
Liberia,1999,25.889666666666667
Liberia,2000,25.859750000000002
Liberia,2001,26.153500000000005
Liberia,2002,26.23608333333333
Liberia,2003,26.386916666666668
Liberia,2004,26.283500000000004
Liberia,2005,26.290916666666664
Liberia,2006,26.18316666666667
Liberia,2007,26.289833333333334
Liberia,2008,26.297416666666663
Liberia,2009,26.494
Liberia,2010,26.532750000000004
Liberia,2011,26.240666666666666
Liberia,2012,25.995583333333332
Libya,1992,22.397833333333338
Libya,1993,23.002750000000002
Libya,1994,22.816083333333335
Libya,1995,22.949499999999997
Libya,1996,23.12325
Libya,1997,23.046499999999998
Libya,1998,23.276333333333337
Libya,1999,23.693583333333336
Libya,2000,22.835083333333333
Libya,2001,23.413166666666665
Libya,2002,23.40941666666666
Libya,2003,23.369
Libya,2004,23.27841666666666
Libya,2005,23.256666666666664
Libya,2006,23.315083333333334
Libya,2007,23.325833333333332
Libya,2008,23.47433333333333
Libya,2009,23.379833333333334
Libya,2010,24.51591666666667
Libya,2011,22.988333333333333
Libya,2012,23.270666666666667
Liechtenstein,1992,5.910666666666668
Liechtenstein,1993,5.333833333333334
Liechtenstein,1994,6.637583333333333
Liechtenstein,1995,5.334583333333335
Liechtenstein,1996,4.48675
Liechtenstein,1997,5.79325
Liechtenstein,1998,5.663833333333334
Liechtenstein,1999,5.546083333333333
Liechtenstein,2000,6.328749999999999
Liechtenstein,2001,5.588416666666667
Liechtenstein,2002,6.263666666666668
Liechtenstein,2003,6.124666666666666
Liechtenstein,2004,5.430416666666667
Liechtenstein,2005,5.012999999999999
Liechtenstein,2006,5.941166666666667
Liechtenstein,2007,6.279250000000001
Liechtenstein,2008,5.9422500000000005
Liechtenstein,2009,5.8935
Liechtenstein,2010,4.847833333333333
Liechtenstein,2011,6.563083333333334
Liechtenstein,2012,5.876083333333335
Lithuania,1992,7.468250000000001
Lithuania,1993,6.241749999999999
Lithuania,1994,6.809416666666667
Lithuania,1995,7.0073333333333325
Lithuania,1996,5.405583333333333
Lithuania,1997,6.726749999999999
Lithuania,1998,6.6531666666666665
Lithuania,1999,7.678250000000001
Lithuania,2000,8.107666666666665
Lithuania,2001,7.120416666666666
Lithuania,2002,7.706083333333332
Lithuania,2003,6.830333333333333
Lithuania,2004,6.835333333333332
Lithuania,2005,6.920999999999999
Lithuania,2006,7.422000000000001
Lithuania,2007,7.854
Lithuania,2008,8.175333333333333
Lithuania,2009,7.0960833333333335
Lithuania,2010,6.3258333333333345
Lithuania,2011,7.634999999999999
Lithuania,2012,6.723583333333333
Luxembourg,1992,10.223833333333332
Luxembourg,1993,9.65275
Luxembourg,1994,10.822166666666668
Luxembourg,1995,10.342666666666666
Luxembourg,1996,8.652583333333332
Luxembourg,1997,10.167
Luxembourg,1998,9.995416666666667
Luxembourg,1999,10.542333333333334
Luxembourg,2000,10.79275
Luxembourg,2001,10.206583333333333
Luxembourg,2002,10.714
Luxembourg,2003,10.700583333333332
Luxembourg,2004,9.983083333333333
Luxembourg,2005,10.308083333333334
Luxembourg,2006,10.730333333333334
Luxembourg,2007,10.761666666666668
Luxembourg,2008,10.128666666666666
Luxembourg,2009,10.328083333333334
Luxembourg,2010,9.134666666666666
Luxembourg,2011,11.032000000000002
Luxembourg,2012,10.10925
Macau,1992,22.366333333333333
Macau,1993,22.574583333333333
Macau,1994,22.97008333333334
Macau,1995,22.269416666666668
Macau,1996,22.576416666666663
Macau,1997,22.767666666666667
Macau,1998,23.45833333333334
Macau,1999,23.137833333333333
Macau,2000,22.93716666666667
Macau,2001,23.09875
Macau,2002,23.299750000000003
Macau,2003,23.173750000000002
Macau,2004,22.9935
Macau,2005,22.80566666666667
Macau,2006,23.302083333333332
Macau,2007,23.336333333333332
Macau,2008,22.589166666666667
Macau,2009,23.073083333333333
Macau,2010,22.895083333333336
Macau,2011,22.490750000000002
Macau,2012,22.97883333333333
Macedonia,1992,10.843333333333334
Macedonia,1993,10.915166666666664
Macedonia,1994,12.036583333333333
Macedonia,1995,10.571250000000001
Macedonia,1996,10.506916666666667
Macedonia,1997,10.460166666666668
Macedonia,1998,10.997583333333333
Macedonia,1999,11.406833333333333
Macedonia,2000,11.582
Macedonia,2001,11.470500000000001
Macedonia,2002,11.281083333333333
Macedonia,2003,11.207666666666666
Macedonia,2004,11.058583333333333
Macedonia,2005,10.550000000000002
Macedonia,2006,10.752583333333334
Macedonia,2007,11.905749999999998
Macedonia,2008,11.924083333333334
Macedonia,2009,11.643833333333333
Macedonia,2010,11.741
Macedonia,2011,11.023833333333334
Macedonia,2012,11.537916666666666
Madagascar,1992,23.341333333333328
Madagascar,1993,23.455833333333334
Madagascar,1994,23.44458333333333
Madagascar,1995,23.47975
Madagascar,1996,23.262916666666666
Madagascar,1997,23.452916666666667
Madagascar,1998,23.753416666666666
Madagascar,1999,23.41925
Madagascar,2000,23.320333333333334
Madagascar,2001,23.586916666666667
Madagascar,2002,23.617500000000003
Madagascar,2003,23.49525
Madagascar,2004,23.453000000000003
Madagascar,2005,23.62183333333334
Madagascar,2006,23.66116666666667
Madagascar,2007,23.64975
Madagascar,2008,23.332250000000002
Madagascar,2009,23.618666666666666
Madagascar,2010,23.846166666666665
Madagascar,2011,23.77683333333334
Madagascar,2012,23.325333333333333
Malawi,1992,22.390333333333334
Malawi,1993,21.94016666666667
Malawi,1994,21.980166666666666
Malawi,1995,22.301666666666673
Malawi,1996,21.963333333333335
Malawi,1997,22.03475
Malawi,1998,22.377916666666668
Malawi,1999,21.689249999999998
Malawi,2000,21.71441666666667
Malawi,2001,21.99875
Malawi,2002,22.224
Malawi,2003,22.233500000000003
Malawi,2004,21.865916666666664
Malawi,2005,22.81116666666667
Malawi,2006,22.102166666666665
Malawi,2007,22.098333333333333
Malawi,2008,21.8225
Malawi,2009,22.014833333333332
Malawi,2010,22.60066666666667
Malawi,2011,22.31325
Malawi,2012,21.887416666666667
Malaysia,1992,26.28658333333333
Malaysia,1993,26.215000000000003
Malaysia,1994,26.27716666666667
Malaysia,1995,26.334499999999995
Malaysia,1996,26.238916666666668
Malaysia,1997,26.55641666666666
Malaysia,1998,27.055000000000003
Malaysia,1999,26.248916666666663
Malaysia,2000,26.371416666666665
Malaysia,2001,26.500083333333333
Malaysia,2002,26.745499999999993
Malaysia,2003,26.576750000000004
Malaysia,2004,26.575999999999997
Malaysia,2005,26.649583333333336
Malaysia,2006,26.577666666666673
Malaysia,2007,26.496333333333336
Malaysia,2008,26.25408333333333
Malaysia,2009,26.642
Malaysia,2010,26.80666666666666
Malaysia,2011,26.440583333333336
Malaysia,2012,26.62275
Mali,1992,28.56616666666667
Mali,1993,28.9665
Mali,1994,28.376250000000002
Mali,1995,28.903999999999996
Mali,1996,29.252583333333337
Mali,1997,29.133916666666668
Mali,1998,29.49308333333333
Mali,1999,28.792583333333337
Mali,2000,29.150333333333332
Mali,2001,29.31083333333334
Mali,2002,29.426500000000004
Mali,2003,29.429000000000002
Mali,2004,29.426000000000002
Mali,2005,29.52625
Mali,2006,29.03791666666667
Mali,2007,29.202166666666674
Mali,2008,28.949916666666663
Mali,2009,29.440916666666666
Mali,2010,30.12708333333333
Mali,2011,29.436666666666667
Mali,2012,28.60183333333333
Malta,1992,18.832083333333333
Malta,1993,19.05125
Malta,1994,19.837666666666667
Malta,1995,19.072750000000003
Malta,1996,18.962416666666666
Malta,1997,19.39666666666667
Malta,1998,19.311083333333332
Malta,1999,19.842
Malta,2000,19.609166666666663
Malta,2001,19.90966666666667
Malta,2002,19.551833333333335
Malta,2003,19.756583333333335
Malta,2004,19.171166666666668
Malta,2005,18.875083333333336
Malta,2006,19.601333333333333
Malta,2007,19.749916666666667
Malta,2008,19.81816666666667
Malta,2009,19.57925
Malta,2010,19.664416666666668
Malta,2011,19.3135
Malta,2012,19.829166666666666
Martinique,1992,26.619
Martinique,1993,26.647916666666664
Martinique,1994,26.624499999999998
Martinique,1995,26.974333333333334
Martinique,1996,26.632500000000004
Martinique,1997,26.957166666666662
Martinique,1998,27.268
Martinique,1999,26.81325
Martinique,2000,26.5715
Martinique,2001,26.90216666666667
Martinique,2002,26.935666666666663
Martinique,2003,27.08
Martinique,2004,26.829666666666668
Martinique,2005,27.31925
Martinique,2006,27.148583333333335
Martinique,2007,27.09441666666667
Martinique,2008,26.664666666666665
Martinique,2009,26.9505
Martinique,2010,27.486833333333337
Martinique,2011,26.98783333333333
Martinique,2012,27.112333333333336
Mauritania,1992,27.955
Mauritania,1993,27.85841666666667
Mauritania,1994,27.910916666666665
Mauritania,1995,28.26
Mauritania,1996,28.538500000000003
Mauritania,1997,28.599999999999994
Mauritania,1998,28.969916666666666
Mauritania,1999,27.872916666666665
Mauritania,2000,28.355583333333332
Mauritania,2001,28.878416666666666
Mauritania,2002,28.65025
Mauritania,2003,28.558833333333336
Mauritania,2004,28.628250000000005
Mauritania,2005,28.752250000000004
Mauritania,2006,28.4505
Mauritania,2007,28.451916666666666
Mauritania,2008,28.395
Mauritania,2009,28.43133333333333
Mauritania,2010,29.37291666666667
Mauritania,2011,28.63291666666667
Mauritania,2012,28.026833333333332
Mauritius,1992,23.809083333333334
Mauritius,1993,23.911083333333334
Mauritius,1994,24.165833333333335
Mauritius,1995,24.023416666666666
Mauritius,1996,23.891166666666663
Mauritius,1997,24.09741666666667
Mauritius,1998,24.405916666666666
Mauritius,1999,24.1075
Mauritius,2000,24.002583333333334
Mauritius,2001,24.4905
Mauritius,2002,24.395749999999996
Mauritius,2003,24.517083333333336
Mauritius,2004,24.25458333333333
Mauritius,2005,24.15591666666667
Mauritius,2006,24.31975
Mauritius,2007,24.284333333333336
Mauritius,2008,24.189000000000004
Mauritius,2009,24.584833333333332
Mauritius,2010,24.669083333333337
Mauritius,2011,24.522333333333332
Mauritius,2012,24.374
Mayotte,1992,26.85475
Mayotte,1993,26.883499999999998
Mayotte,1994,27.091833333333337
Mayotte,1995,26.996750000000002
Mayotte,1996,26.585750000000004
Mayotte,1997,26.994333333333334
Mayotte,1998,27.354833333333332
Mayotte,1999,26.938666666666673
Mayotte,2000,26.609333333333336
Mayotte,2001,27.02808333333334
Mayotte,2002,27.37391666666667
Mayotte,2003,27.142
Mayotte,2004,27.0085
Mayotte,2005,27.266000000000002
Mayotte,2006,27.15125
Mayotte,2007,27.256583333333335
Mayotte,2008,26.914666666666665
Mayotte,2009,27.238
Mayotte,2010,27.45141666666667
Mayotte,2011,27.188583333333337
Mayotte,2012,26.97
Mexico,1992,20.650333333333332
Mexico,1993,20.938833333333335
Mexico,1994,21.32575
Mexico,1995,21.37066666666667
Mexico,1996,21.132166666666667
Mexico,1997,20.898583333333335
Mexico,1998,21.53175
Mexico,1999,21.1285
Mexico,2000,21.232083333333332
Mexico,2001,21.133
Mexico,2002,21.225
Mexico,2003,21.32941666666667
Mexico,2004,20.924833333333336
Mexico,2005,21.4135
Mexico,2006,21.41808333333334
Mexico,2007,21.079333333333338
Mexico,2008,21.085250000000002
Mexico,2009,21.54608333333334
Mexico,2010,20.852916666666665
Mexico,2011,21.599333333333334
Mexico,2012,21.652416666666667
Moldova,1992,9.753333333333334
Moldova,1993,8.870166666666666
Moldova,1994,10.664166666666667
Moldova,1995,9.477916666666667
Moldova,1996,8.573333333333332
Moldova,1997,8.690666666666669
Moldova,1998,9.532000000000002
Moldova,1999,10.629166666666668
Moldova,2000,10.69
Moldova,2001,10.000833333333334
Moldova,2002,10.541083333333335
Moldova,2003,9.428416666666667
Moldova,2004,9.901833333333332
Moldova,2005,9.842666666666666
Moldova,2006,9.591833333333334
Moldova,2007,11.358916666666666
Moldova,2008,10.744416666666666
Moldova,2009,10.731916666666669
Moldova,2010,10.225666666666667
Moldova,2011,9.8705
Moldova,2012,10.587583333333335
Monaco,1992,9.897916666666669
Monaco,1993,9.551666666666668
Monaco,1994,10.569583333333332
Monaco,1995,9.756583333333333
Monaco,1996,9.278583333333332
Monaco,1997,10.368083333333333
Monaco,1998,9.889249999999999
Monaco,1999,9.993333333333334
Monaco,2000,10.229499999999998
Monaco,2001,10.211833333333333
Monaco,2002,10.260166666666665
Monaco,2003,10.726083333333335
Monaco,2004,9.93825
Monaco,2005,9.518416666666667
Monaco,2006,10.454916666666664
Monaco,2007,10.411
Monaco,2008,9.97425
Monaco,2009,10.429416666666667
Monaco,2010,9.223666666666665
Monaco,2011,10.723500000000001
Monaco,2012,10.248666666666667
Mongolia,1992,0.2616666666666667
Mongolia,1993,-0.21258333333333232
Mongolia,1994,0.6934999999999999
Mongolia,1995,0.7484999999999994
Mongolia,1996,-0.082666666666666
Mongolia,1997,1.2594999999999994
Mongolia,1998,1.5969166666666668
Mongolia,1999,1.099166666666666
Mongolia,2000,0.17499999999999982
Mongolia,2001,0.7503333333333334
Mongolia,2002,1.0959166666666673
Mongolia,2003,0.04641666666666685
Mongolia,2004,1.0906666666666665
Mongolia,2005,-0.1398333333333325
Mongolia,2006,0.9519166666666671
Mongolia,2007,2.075583333333334
Mongolia,2008,1.1155833333333336
Mongolia,2009,0.5644999999999998
Mongolia,2010,-0.31866666666666604
Mongolia,2011,-0.09200000000000023
Mongolia,2012,-0.5962499999999994
Montenegro,1992,10.94225
Montenegro,1993,10.783333333333331
Montenegro,1994,11.772499999999999
Montenegro,1995,10.383583333333332
Montenegro,1996,10.323583333333332
Montenegro,1997,10.572166666666666
Montenegro,1998,10.930833333333334
Montenegro,1999,11.248666666666667
Montenegro,2000,11.561333333333335
Montenegro,2001,11.235250000000002
Montenegro,2002,11.417166666666667
Montenegro,2003,11.27825
Montenegro,2004,10.82125
Montenegro,2005,10.12575
Montenegro,2006,10.560833333333331
Montenegro,2007,11.595083333333337
Montenegro,2008,11.627666666666665
Montenegro,2009,11.462666666666665
Montenegro,2010,11.244416666666666
Montenegro,2011,11.23466666666667
Montenegro,2012,11.531833333333331
Montserrat,1992,26.845249999999997
Montserrat,1993,26.890250000000005
Montserrat,1994,26.875416666666663
Montserrat,1995,27.326333333333338
Montserrat,1996,26.905666666666672
Montserrat,1997,27.25583333333333
Montserrat,1998,27.55741666666667
Montserrat,1999,27.064333333333337
Montserrat,2000,26.841083333333334
Montserrat,2001,27.204666666666668
Montserrat,2002,27.30575
Montserrat,2003,27.461666666666662
Montserrat,2004,27.093000000000004
Montserrat,2005,27.555249999999997
Montserrat,2006,27.41241666666667
Montserrat,2007,27.452916666666663
Montserrat,2008,26.909833333333328
Montserrat,2009,27.21675
Montserrat,2010,27.696583333333333
Montserrat,2011,27.2225
Montserrat,2012,27.3685
Morocco,1992,17.68575
Morocco,1993,17.502666666666666
Morocco,1994,18.460416666666664
Morocco,1995,18.788833333333333
Morocco,1996,18.24833333333334
Morocco,1997,18.79925
Morocco,1998,18.712666666666667
Morocco,1999,18.368333333333336
Morocco,2000,18.56508333333333
Morocco,2001,19.233916666666666
Morocco,2002,18.71258333333333
Morocco,2003,18.856000000000005
Morocco,2004,18.486
Morocco,2005,18.580750000000002
Morocco,2006,18.793166666666668
Morocco,2007,18.419666666666668
Morocco,2008,18.38216666666667
Morocco,2009,19.010750000000005
Morocco,2010,19.435000000000006
Morocco,2011,18.878833333333333
Morocco,2012,18.66875
Mozambique,1992,24.743
Mozambique,1993,24.247500000000002
Mozambique,1994,24.042250000000006
Mozambique,1995,24.476499999999998
Mozambique,1996,24.09016666666666
Mozambique,1997,24.15225
Mozambique,1998,24.623416666666667
Mozambique,1999,24.081499999999995
Mozambique,2000,23.92025
Mozambique,2001,24.25091666666667
Mozambique,2002,24.428166666666666
Mozambique,2003,24.42325
Mozambique,2004,24.072583333333327
Mozambique,2005,24.833749999999995
Mozambique,2006,24.303416666666664
Mozambique,2007,24.22441666666667
Mozambique,2008,24.030500000000004
Mozambique,2009,24.081333333333333
Mozambique,2010,24.605749999999997
Mozambique,2011,24.30216666666667
Mozambique,2012,24.009583333333328
Namibia,1992,21.336833333333335
Namibia,1993,21.24833333333333
Namibia,1994,20.951083333333333
Namibia,1995,21.600250000000003
Namibia,1996,20.828666666666667
Namibia,1997,20.818166666666663
Namibia,1998,21.676666666666662
Namibia,1999,21.46591666666667
Namibia,2000,21.017666666666667
Namibia,2001,21.237166666666667
Namibia,2002,21.547583333333336
Namibia,2003,22.040833333333335
Namibia,2004,21.643833333333333
Namibia,2005,21.473916666666668
Namibia,2006,20.381833333333333
Namibia,2007,21.18058333333333
Namibia,2008,21.021083333333333
Namibia,2009,20.976250000000004
Namibia,2010,21.39225
Namibia,2011,20.350416666666668
Namibia,2012,20.795
Nepal,1992,15.075583333333334
Nepal,1993,15.276250000000003
Nepal,1994,15.458250000000001
Nepal,1995,15.453333333333333
Nepal,1996,15.459833333333334
Nepal,1997,14.691916666666666
Nepal,1998,15.577750000000002
Nepal,1999,15.944583333333334
Nepal,2000,15.279333333333335
Nepal,2001,15.59025
Nepal,2002,15.648666666666669
Nepal,2003,15.47025
Nepal,2004,15.551833333333335
Nepal,2005,15.616166666666667
Nepal,2006,16.056000000000004
Nepal,2007,15.657083333333334
Nepal,2008,15.409083333333333
Nepal,2009,16.077
Nepal,2010,16.114
Nepal,2011,15.280666666666669
Nepal,2012,15.419833333333331
Netherlands,1992,10.75216666666667
Netherlands,1993,9.8475
Netherlands,1994,10.842
Netherlands,1995,10.594666666666667
Netherlands,1996,8.739333333333335
Netherlands,1997,10.409416666666667
Netherlands,1998,10.51858333333333
Netherlands,1999,11.086166666666669
Netherlands,2000,11.103499999999999
Netherlands,2001,10.579
Netherlands,2002,11.015499999999998
Netherlands,2003,10.699833333333332
Netherlands,2004,10.627500000000001
Netherlands,2005,10.823666666666668
Netherlands,2006,11.291333333333334
Netherlands,2007,11.388416666666666
Netherlands,2008,10.794583333333334
Netherlands,2009,10.707166666666666
Netherlands,2010,9.264583333333334
Netherlands,2011,11.076
Netherlands,2012,10.438166666666667
Netherlands (Europe),1992,10.373083333333332
Netherlands (Europe),1993,9.446583333333333
Netherlands (Europe),1994,10.4645
Netherlands (Europe),1995,10.204916666666668
Netherlands (Europe),1996,8.31425
Netherlands (Europe),1997,10.018583333333334
Netherlands (Europe),1998,10.122250000000001
Netherlands (Europe),1999,10.71825
Netherlands (Europe),2000,10.738750000000001
Netherlands (Europe),2001,10.192666666666668
Netherlands (Europe),2002,10.634416666666667
Netherlands (Europe),2003,10.310916666666666
Netherlands (Europe),2004,10.245416666666667
Netherlands (Europe),2005,10.438333333333333
Netherlands (Europe),2006,10.915750000000001
Netherlands (Europe),2007,11.014416666666667
Netherlands (Europe),2008,10.415416666666667
Netherlands (Europe),2009,10.318416666666666
Netherlands (Europe),2010,8.838416666666665
Netherlands (Europe),2011,10.70125
Netherlands (Europe),2012,10.046916666666666
New Caledonia,1992,22.95016666666667
New Caledonia,1993,22.781000000000002
New Caledonia,1994,22.671666666666667
New Caledonia,1995,23.707416666666663
New Caledonia,1996,23.611499999999996
New Caledonia,1997,23.183333333333337
New Caledonia,1998,24.29891666666667
New Caledonia,1999,23.54941666666667
New Caledonia,2000,23.283083333333337
New Caledonia,2001,23.49875
New Caledonia,2002,23.469083333333334
New Caledonia,2003,23.261750000000006
New Caledonia,2004,23.36766666666667
New Caledonia,2005,23.360500000000002
New Caledonia,2006,23.194166666666664
New Caledonia,2007,23.74325
New Caledonia,2008,23.663333333333338
New Caledonia,2009,23.274166666666662
New Caledonia,2010,23.8685
New Caledonia,2011,23.530583333333336
New Caledonia,2012,23.21341666666667
New Zealand,1992,9.936166666666667
New Zealand,1993,10.238249999999999
New Zealand,1994,10.542250000000001
New Zealand,1995,10.821083333333334
New Zealand,1996,10.7435
New Zealand,1997,10.542
New Zealand,1998,11.632999999999997
New Zealand,1999,11.612249999999998
New Zealand,2000,11.115583333333333
New Zealand,2001,11.191083333333331
New Zealand,2002,10.997583333333333
New Zealand,2003,10.930250000000001
New Zealand,2004,10.475416666666668
New Zealand,2005,11.375416666666666
New Zealand,2006,10.703833333333334
New Zealand,2007,11.085166666666666
New Zealand,2008,11.171666666666667
New Zealand,2009,10.653583333333334
New Zealand,2010,11.335749999999999
New Zealand,2011,11.16325
New Zealand,2012,10.656916666666666
Nicaragua,1992,26.731250000000003
Nicaragua,1993,26.611250000000002
Nicaragua,1994,26.86691666666667
Nicaragua,1995,26.92175
Nicaragua,1996,26.40975
Nicaragua,1997,27.026833333333332
Nicaragua,1998,27.39625
Nicaragua,1999,26.460000000000004
Nicaragua,2000,26.381333333333334
Nicaragua,2001,26.409999999999997
Nicaragua,2002,26.664916666666667
Nicaragua,2003,26.93225
Nicaragua,2004,26.778583333333334
Nicaragua,2005,26.838499999999996
Nicaragua,2006,26.936083333333332
Nicaragua,2007,26.823083333333333
Nicaragua,2008,26.388500000000008
Nicaragua,2009,26.781666666666666
Nicaragua,2010,26.618916666666664
Nicaragua,2011,26.614
Nicaragua,2012,26.531916666666664
Niger,1992,27.18508333333334
Niger,1993,27.75333333333333
Niger,1994,27.40058333333333
Niger,1995,27.895416666666666
Niger,1996,28.128
Niger,1997,28.131
Niger,1998,28.327666666666673
Niger,1999,28.26875
Niger,2000,27.975833333333338
Niger,2001,28.118000000000006
Niger,2002,28.149666666666665
Niger,2003,28.30225
Niger,2004,28.371583333333337
Niger,2005,28.636416666666673
Niger,2006,28.291083333333333
Niger,2007,28.411916666666666
Niger,2008,27.901416666666666
Niger,2009,28.850416666666664
Niger,2010,29.29991666666667
Niger,2011,28.487416666666665
Niger,2012,28.07275
Nigeria,1992,26.66366666666667
Nigeria,1993,27.103333333333335
Nigeria,1994,26.818833333333334
Nigeria,1995,27.165166666666664
Nigeria,1996,27.194666666666667
Nigeria,1997,27.14491666666667
Nigeria,1998,27.611916666666673
Nigeria,1999,27.329166666666666
Nigeria,2000,27.0335
Nigeria,2001,27.09466666666667
Nigeria,2002,27.464250000000003
Nigeria,2003,27.429000000000002
Nigeria,2004,27.5695
Nigeria,2005,27.72458333333334
Nigeria,2006,27.795083333333334
Nigeria,2007,27.690083333333337
Nigeria,2008,27.325666666666667
Nigeria,2009,27.90291666666667
Nigeria,2010,28.004250000000003
Nigeria,2011,27.622250000000008
Nigeria,2012,27.40791666666667
Niue,1992,25.494
Niue,1993,25.224833333333336
Niue,1994,25.302333333333337
Niue,1995,25.71258333333334
Niue,1996,25.713250000000002
Niue,1997,25.247583333333328
Niue,1998,25.804333333333336
Niue,1999,25.683166666666665
Niue,2000,25.80575
Niue,2001,25.807083333333328
Niue,2002,25.987
Niue,2003,25.687083333333334
Niue,2004,25.84058333333333
Niue,2005,25.699499999999997
Niue,2006,25.46475
Niue,2007,25.989749999999997
Niue,2008,25.61741666666667
Niue,2009,25.108999999999998
Niue,2010,26.011750000000003
Niue,2011,25.982416666666666
Niue,2012,25.80558333333333
North America,1992,2.2889166666666667
North America,1993,2.478666666666667
North America,1994,2.7202499999999996
North America,1995,2.832166666666666
North America,1996,2.403166666666667
North America,1997,2.7942500000000003
North America,1998,3.985916666666666
North America,1999,3.3453333333333326
North America,2000,3.1261666666666668
North America,2001,3.528333333333334
North America,2002,3.1162499999999995
North America,2003,3.3599999999999994
North America,2004,2.7629999999999995
North America,2005,3.649833333333333
North America,2006,3.9393333333333334
North America,2007,3.2122500000000005
North America,2008,2.732583333333333
North America,2009,2.9250833333333333
North America,2010,4.073250000000001
North America,2011,3.3328333333333338
North America,2012,3.8057499999999997
North Korea,1992,7.602333333333333
North Korea,1993,7.274083333333333
North Korea,1994,8.275416666666667
North Korea,1995,7.512416666666668
North Korea,1996,7.266083333333332
North Korea,1997,7.870333333333334
North Korea,1998,8.751333333333331
North Korea,1999,8.280666666666667
North Korea,2000,7.525000000000001
North Korea,2001,7.727083333333333
North Korea,2002,7.925750000000001
North Korea,2003,8.054333333333332
North Korea,2004,8.443999999999999
North Korea,2005,7.308500000000001
